id,palabra,frecuencia,categoria,fecha,periodo,score_trending
582,milena,1,Espectáculos,2025-09-11T21:28:53.047102,diario,0.0
583,zárate,1,Espectáculos,2025-09-11T21:28:53.050251,diario,0.0
584,exigió,1,Espectáculos,2025-09-11T21:28:53.054939,diario,0.0
585,sierra,1,Espectáculos,2025-09-11T21:28:53.058809,diario,0.0
586,pasó,1,Mundo,2025-09-11T21:28:53.103381,diario,0.0
587,basquetbolistas,1,Deportes,2025-09-11T21:28:53.131831,diario,0.0
588,autoridades,1,Deportes,2025-09-11T21:28:53.136464,diario,0.0
589,arequipa,1,Deportes,2025-09-11T21:28:53.141408,diario,0.0
590,apoyo,1,Deportes,2025-09-11T21:28:53.146704,diario,0.0
591,regionales,1,Economía,2025-09-11T21:28:53.182002,diario,0.0
592,gobiernos,1,Economía,2025-09-11T21:28:53.186871,diario,0.0
593,ejecución,1,Economía,2025-09-11T21:28:53.191777,diario,0.0
594,tienen,1,Economía,2025-09-11T21:28:53.196176,diario,0.0
595,atraso,1,Economía,2025-09-11T21:28:53.202207,diario,0.0
596,mayor,1,Economía,2025-09-11T21:28:53.206019,diario,0.0
597,nivel,1,Economía,2025-09-11T21:28:53.211735,diario,0.0
598,obras,1,Economía,2025-09-11T21:28:53.216747,diario,0.0
599,enero,1,Economía,2025-09-11T21:28:53.221170,diario,0.0
600,junio,1,Economía,2025-09-11T21:28:53.225305,diario,0.0
601,sencillo,1,Espectáculos,2025-09-11T21:28:53.281394,diario,0.0
602,afrobeat,1,Espectáculos,2025-09-11T21:28:53.286802,diario,0.0
603,estrena,1,Espectáculos,2025-09-11T21:28:53.292423,diario,0.0
604,manuel,1,Espectáculos,2025-09-11T21:28:53.298326,diario,0.0
605,turizo,1,Espectáculos,2025-09-11T21:28:53.304114,diario,0.0
606,mírame,1,Espectáculos,2025-09-11T21:28:53.310985,diario,0.0
607,fusión,1,Espectáculos,2025-09-11T21:28:53.316826,diario,0.0
608,urbana,1,Espectáculos,2025-09-11T21:28:53.322418,diario,0.0
609,ahora,1,Espectáculos,2025-09-11T21:28:53.328507,diario,0.0
610,nuevo,1,Espectáculos,2025-09-11T21:28:53.335566,diario,0.0
611,bombardeos,1,Mundo,2025-09-11T21:28:53.394766,diario,0.0
612,dirigentes,1,Mundo,2025-09-11T21:28:53.401507,diario,0.0
613,israelíes,1,Mundo,2025-09-11T21:28:53.406925,diario,0.0
614,dirigidos,1,Mundo,2025-09-11T21:28:53.412910,diario,0.0
615,viviendas,1,Mundo,2025-09-11T21:28:53.420128,diario,0.0
616,condena,1,Mundo,2025-09-11T21:28:53.425868,diario,0.0
617,cobarde,1,Mundo,2025-09-11T21:28:53.432341,diario,0.0
618,catar,1,Mundo,2025-09-11T21:28:53.443727,diario,0.0
619,perdería,1,Deportes,2025-09-11T21:28:53.518882,diario,0.0
620,complica,1,Deportes,2025-09-11T21:28:53.525612,diario,0.0
621,shakira,1,Deportes,2025-09-11T21:28:53.550176,diario,0.0
622,final,1,Deportes,2025-09-11T21:28:53.557247,diario,0.0
623,clave,1,Deportes,2025-09-11T21:28:53.564422,diario,0.0
624,argentina,1,Deportes,2025-09-11T21:28:53.619536,diario,0.0
625,goleador,1,Deportes,2025-09-11T21:28:53.623710,diario,0.0
626,interesa,1,Deportes,2025-09-11T21:28:53.629259,diario,0.0
627,cristal,1,Deportes,2025-09-11T21:28:53.651065,diario,0.0
628,quién,1,Deportes,2025-09-11T21:28:53.656042,diario,0.0
629,marco,1,Deportes,2025-09-11T21:28:53.661830,diario,0.0
630,rivas,1,Deportes,2025-09-11T21:28:53.667730,diario,0.0
631,entrenador,1,Deportes,2025-09-11T21:28:53.724343,diario,0.0
632,vinotinto,1,Deportes,2025-09-11T21:28:53.738052,diario,0.0
633,fernando,1,Deportes,2025-09-11T21:28:53.743419,diario,0.0
634,batista,1,Deportes,2025-09-11T21:28:53.748640,diario,0.0
635,fracaso,1,Deportes,2025-09-11T21:28:53.754034,diario,0.0
636,microempresas,1,Economía,2025-09-11T21:28:53.808772,diario,0.0
637,informalidad,1,Economía,2025-09-11T21:28:53.814560,diario,0.0
638,formalidad,1,Economía,2025-09-11T21:28:53.820427,diario,0.0
